2016-06-24 15:58:23.121658 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-24 16:58:22.988993 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-24 17:58:07.032158 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-24 19:01:48.581990 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-24 19:58:07.367715 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-24 20:58:07.473273 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-24 21:58:07.568418 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-24 22:58:07.668742 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-24 23:58:07.760377 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 00:58:07.837458 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 01:58:07.873076 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 02:58:07.918923 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 03:58:07.031822 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 04:58:07.139758 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 05:58:07.223293 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 06:58:07.292298 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 07:58:07.451584 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 08:58:07.569745 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 09:58:07.702787 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 10:58:07.776598 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 11:58:07.835057 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 12:58:07.967639 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 13:58:07.067214 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 14:58:07.188564 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 15:58:07.260654 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 16:58:07.365522 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 17:58:07.451563 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 18:58:07.558450 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 19:58:07.690369 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 20:58:07.764973 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 21:58:07.835714 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 22:58:07.907574 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-25 23:58:06.970440 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 00:58:07.078876 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 01:58:07.187755 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 02:58:07.295538 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 03:58:07.425056 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 04:58:07.501634 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 05:58:07.580441 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 06:58:07.715168 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 07:58:08.109107 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 08:58:07.477099 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 09:58:07.832473 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 10:58:08.216316 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 11:58:07.580666 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 12:58:07.669418 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 13:58:07.739075 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 14:58:07.845632 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 15:58:07.907968 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 16:58:07.017370 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 17:58:07.129228 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 18:58:07.187318 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 19:58:07.353724 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 20:58:07.429880 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 21:58:07.498966 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 22:58:07.585167 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-26 23:58:07.617163 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 00:58:07.714883 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 01:58:07.916972 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 02:58:07.053868 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 03:58:07.125115 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 04:58:07.209557 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 05:58:07.257230 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 06:58:07.329634 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 07:58:07.413144 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 08:58:07.497104 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 09:58:07.619412 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 10:58:07.760339 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 11:58:07.871462 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 12:58:08.049231 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 13:58:07.149519 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 14:58:07.247847 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 15:58:07.376984 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 16:58:07.452016 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 17:58:07.534662 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 18:58:07.606634 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 19:58:07.717210 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 20:58:07.798281 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 21:58:07.869685 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 22:58:07.952045 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-27 23:58:07.028920 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 00:58:07.101430 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 01:58:07.161713 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 02:58:07.259782 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 03:58:07.305824 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 04:58:07.353064 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 05:58:07.441146 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 06:58:07.522183 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 07:58:07.616998 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 08:58:07.700161 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 09:58:07.786545 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 10:58:07.873289 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 11:58:07.977277 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 12:58:07.092009 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 13:58:07.233944 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 14:58:07.381052 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 15:58:07.485547 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 16:58:07.546351 True True True False True True True True True True True True True True True True True True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 17:58:08.869455 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 19:07:01.264635 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 19:58:16.718101 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-28 20:58:09.777224 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-28 21:58:09.514802 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-28 22:58:09.525445 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-28 23:35:54.422519 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-28 23:58:13.687299 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-29 00:58:06.786991 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-29 01:58:19.012038 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-29 02:58:08.036522 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-29 03:58:08.083425 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-29 04:58:08.095012 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-29 05:58:08.128325 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-29 06:58:08.145266 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-29 07:58:08.181431 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-29 13:09:45.980271 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-29 13:58:48.347899 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-29 14:58:09.667806 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-29 15:58:08.512216 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-29 16:58:06.664315 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-29 17:58:06.455408 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-29 18:58:07.860379 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-29 19:58:07.680453 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-29 20:58:06.431552 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-29 21:58:05.979181 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-29 22:58:05.504932 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-29 23:58:06.006548 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-30 00:58:05.734633 True True True False True True True True True True True True True True True False False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-30 01:58:06.288284 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-30 02:58:05.812574 True True True False True True True True True True True True True True True True False True True True True True True True True False True True True True True True False False False False False False False False 
2016-06-30 04:03:52.514951 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-30 04:58:08.139653 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-30 05:58:13.660146 True False True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-30 06:58:08.009007 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-30 07:58:07.348439 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-30 08:58:07.720500 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-30 09:58:07.793017 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False 
2016-06-30 10:57:52.364881 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False True 
2016-06-30 10:59:57.860578 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 11:11:01.361521 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 11:16:08.191245 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 11:58:07.411293 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 12:58:07.240705 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 13:58:07.539977 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 14:47:01.586624 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 14:49:21.027651 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 14:58:07.567473 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 15:58:07.481806 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 16:58:09.619924 True True True False True True True False True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 17:58:07.568254 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 18:58:07.516807 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 19:58:05.932282 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 20:58:05.298142 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 21:58:03.328836 True True True False True True True True True True True True True True False True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 22:58:05.746187 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-06-30 23:58:06.161647 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-07-01 00:58:05.550689 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-07-01 01:58:05.946413 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-07-01 02:58:05.336836 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-07-01 03:58:05.741741 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-07-01 04:58:06.154129 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-07-01 05:58:05.564670 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-07-01 06:58:05.957548 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-07-01 07:58:05.391212 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
2016-07-01 08:58:05.754445 True True True False True True True True True True True True True True True True False True True True True True True True True True True True True True True True False False False False False False False False False 
